City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
458,Sorland,NO,67.667,12.6934,32.0,80,75,8.05,broken clouds
459,Awbari,LY,26.5921,12.7805,79.2,13,0,9.51,clear sky
460,Lavrentiya,RU,65.5833,-171.0,9.88,92,100,14.63,light snow
461,Sarankhola,BD,22.3082,89.7897,76.35,82,12,7.11,few clouds
462,Sinisian,PH,13.9156,120.844,79.0,84,84,1.99,broken clouds
463,Baie-Comeau,CA,49.2168,-68.1489,48.2,57,90,20.71,overcast clouds
464,Maraa,BR,-1.8333,-65.3667,82.22,83,92,2.01,moderate rain
465,Konibodom,TJ,40.2843,70.4426,50.0,76,90,4.47,overcast clouds
466,Walvis Bay,NA,-22.9575,14.5053,89.6,22,0,10.36,clear sky
467,Taltal,CL,-25.4,-70.4833,68.85,69,100,6.46,overcast clouds
468,Port Hawkesbury,CA,45.6169,-61.3485,43.0,93,90,13.8,light rain
469,Kikwit,CD,-5.041,18.8162,71.4,92,67,2.86,broken clouds
470,Birao,CF,10.2849,22.7882,81.55,11,100,5.79,overcast clouds
471,Ivankiv,UA,50.9386,29.8943,46.4,71,100,2.24,overcast clouds
472,Pravokumskoye,RU,44.7694,44.6472,48.69,90,56,6.64,broken clouds
473,Sudak,UA,44.85,34.9667,48.31,91,93,2.84,overcast clouds
474,Florence,IT,43.7667,11.25,52.0,93,75,5.75,broken clouds
475,Envira,BR,-7.3,-70.2167,87.01,54,27,2.77,scattered clouds
476,Lucapa,AO,-8.4192,20.7447,62.31,97,98,2.64,overcast clouds
477,Kailua,US,21.4022,-157.7394,75.2,68,40,10.36,scattered clouds
478,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.39,81,84,7.27,broken clouds
479,Kirakira,SB,-10.4544,161.9205,79.72,84,58,7.02,broken clouds
480,Mungwi,ZM,-10.1732,31.3694,61.14,97,78,5.06,light rain
481,Muisne,EC,0.6,-80.0333,86.0,84,75,8.05,broken clouds
482,Marang,MY,5.2056,103.2059,77.0,94,20,3.44,few clouds
483,Milkovo,RU,54.7167,158.6167,21.99,73,100,1.34,overcast clouds
484,Samarai,PG,-10.6167,150.6667,79.36,66,76,11.43,broken clouds
485,Severobaykalsk,RU,55.65,109.3167,12.38,92,93,4.59,overcast clouds
486,Frontera,MX,26.9333,-101.45,89.6,22,40,8.05,haze
487,Hervey Bay,AU,-25.2986,152.8535,63.0,82,0,6.91,clear sky
488,Baihar,IN,22.1,80.55,76.71,26,1,2.15,clear sky
489,Santa Cruz,BO,-17.8,-63.1667,78.8,36,94,2.82,overcast clouds
490,Esperance,AU,-33.8667,121.9,53.6,94,40,16.11,scattered clouds
491,Swan River,CA,52.1058,-101.2676,24.8,86,100,25.32,light snow
492,Mayo,US,38.8876,-76.5119,57.0,82,90,5.75,overcast clouds
493,Nola,IT,40.922,14.5329,55.0,75,100,1.01,overcast clouds
494,Baykit,RU,61.67,96.37,29.82,89,100,10.09,overcast clouds
495,Maningrida,AU,-12.0667,134.2667,72.84,83,100,6.93,overcast clouds
496,Galveston,US,29.3669,-94.9669,81.0,65,75,11.5,broken clouds
497,Concarneau,FR,47.875,-3.9225,46.4,66,0,6.91,clear sky
498,Krasnogorsk,RU,55.8225,37.3181,51.8,50,0,13.42,clear sky
499,Dauphin,CA,51.1494,-100.0502,23.0,86,90,19.57,snow
500,Humaita,BR,-7.5061,-63.0208,88.03,61,99,0.31,overcast clouds
501,Kaspiysk,RU,42.8816,47.6392,50.0,81,21,6.71,few clouds
502,Jeremie,HT,18.65,-74.1167,81.57,67,96,2.08,overcast clouds
503,Panguna,PG,-6.3164,155.4848,67.14,94,100,2.21,overcast clouds
504,Dakar,SN,14.6937,-17.4441,75.2,60,0,13.8,clear sky
505,Ust-Kulom,RU,61.6864,53.6902,31.77,90,50,4.52,scattered clouds
506,Kazanka,UA,47.8462,32.8218,50.0,81,90,2.24,overcast clouds
507,Beian,NO,63.6559,9.5683,37.4,65,40,10.36,scattered clouds
508,Tyukalinsk,RU,55.8732,72.1967,34.32,98,98,8.08,overcast clouds
509,Komsomolskiy,UZ,40.4272,71.7189,60.8,36,99,9.22,overcast clouds
510,Richards Bay,ZA,-28.783,32.0377,71.74,91,56,2.42,broken clouds
511,Paita,PE,-5.0892,-81.1144,86.0,62,0,14.97,clear sky
512,Fort-Shevchenko,KZ,44.5086,50.263,54.12,63,100,2.59,overcast clouds
513,Barcelos,PT,41.5388,-8.6151,64.4,45,0,6.91,clear sky
514,Kalga,RU,50.9251,118.898,16.05,41,2,3.71,clear sky
515,Bayanday,RU,53.0661,105.5139,25.74,93,9,3.78,clear sky
516,Cairns,AU,-16.9167,145.7667,71.6,94,40,8.05,scattered clouds
517,San Carlos De Bariloche,AR,-41.1456,-71.3082,71.01,52,40,24.16,scattered clouds
518,Contamana,PE,-7.3333,-75.0167,78.04,90,94,2.04,overcast clouds
519,Asosa,ET,10.0667,34.5333,72.23,35,94,1.61,overcast clouds
520,Iraray,PH,8.9936,118.0511,76.69,85,98,3.27,overcast clouds
521,Baoding,CN,38.8511,115.4903,46.09,19,5,11.12,clear sky
522,Beitbridge,ZW,-22.2167,30.0,72.34,52,0,7.76,clear sky
523,Yinchuan,CN,38.4681,106.2731,39.0,50,91,9.75,overcast clouds
524,Russell,US,32.3502,-85.1999,84.0,26,1,6.91,clear sky
525,Maxixe,MZ,-23.8597,35.3472,72.57,84,2,7.49,clear sky
526,Radom,PL,51.4025,21.1471,46.0,76,100,12.84,overcast clouds
527,Muros,ES,42.7762,-9.0603,59.0,67,99,4.79,light rain
528,Lake Havasu City,US,34.4839,-114.3224,88.0,15,1,10.36,clear sky
529,Katrineholm,SE,58.9959,16.2072,41.0,65,75,11.5,broken clouds
530,Mali,GN,12.079,-12.2982,79.12,19,6,3.36,clear sky
531,Texarkana,US,33.4251,-94.0477,86.0,21,1,10.36,clear sky
532,Marsa Matruh,EG,31.3525,27.2453,58.33,62,0,6.6,clear sky
533,Abu Samrah,SY,35.3029,37.1841,45.48,72,8,7.99,clear sky
534,Saint-Donat-De-Montcalm,CA,46.3187,-74.2219,59.0,58,88,5.75,overcast clouds
535,Korcula,HR,42.9622,17.1369,59.0,58,40,2.3,scattered clouds
536,Kendari,ID,-3.945,122.4989,74.19,95,100,3.53,overcast clouds
537,Mocuba,MZ,-16.8392,36.9856,70.66,95,96,2.93,overcast clouds
538,Fayetteville,US,35.0527,-78.8784,82.99,21,1,11.5,clear sky
539,Merauke,ID,-8.4667,140.3333,76.62,85,18,3.74,few clouds
540,Hovd,MN,48.0056,91.6419,35.98,20,29,0.43,scattered clouds
541,Port Keats,AU,-14.25,129.55,78.57,77,84,1.43,broken clouds
542,Mitsamiouli,KM,-11.3847,43.2844,81.46,77,100,8.05,light rain
543,Vostochnyy,RU,55.8167,37.8667,51.8,50,0,11.18,clear sky
544,Maniitsoq,GL,65.4167,-52.9,34.43,77,42,8.16,scattered clouds
545,Ahipara,NZ,-35.1667,173.1667,65.89,87,36,6.69,scattered clouds
546,Staryy Nadym,RU,65.6118,72.6842,29.28,80,63,25.08,broken clouds
547,Kapoeta,SS,4.7717,33.5903,82.06,50,99,2.21,light rain
548,Flin Flon,CA,54.7682,-101.865,30.2,43,90,16.11,snow
549,Diamantino,BR,-14.4086,-56.4461,84.81,60,35,5.73,scattered clouds
550,Azare,NG,11.6765,10.1948,85.98,8,88,8.72,overcast clouds
551,Rome,US,34.257,-85.1647,82.4,24,1,11.5,clear sky
552,The Valley,AI,18.217,-63.0578,84.2,65,20,11.5,few clouds
553,Samana,DO,19.2056,-69.3369,87.8,62,75,11.5,broken clouds
554,Katherine,AU,-14.4667,132.2667,66.2,82,100,4.61,overcast clouds
555,Coffs Harbour,AU,-30.3,153.1333,46.4,93,0,4.61,clear sky
556,Rabo De Peixe,PT,37.8,-25.5833,64.4,94,40,13.8,scattered clouds
557,Mokhsogollokh,RU,61.4681,128.9203,-1.8,99,100,2.71,overcast clouds
558,Qingdao,CN,36.0986,120.3719,50.0,76,75,15.66,broken clouds
559,Winslow,US,35.0242,-110.6974,80.01,9,1,3.29,clear sky
560,Harper,LR,4.375,-7.7169,81.14,81,60,7.25,broken clouds
561,Chimore,BO,-16.9833,-65.1333,64.35,99,100,0.65,overcast clouds
562,Ankpa,NG,7.3706,7.6253,79.21,66,100,5.1,overcast clouds
563,Dumabato,PH,16.3167,121.7,67.98,97,95,1.05,overcast clouds
564,Mangrol,IN,21.1167,70.1167,80.06,62,0,13.38,clear sky
565,Mikhaylovka,RU,50.06,43.2379,60.01,41,67,5.01,broken clouds
566,Mvuma,ZW,-19.2792,30.5283,60.17,64,0,10.76,clear sky
567,Sambava,MG,-14.2667,50.1667,76.35,88,100,9.66,overcast clouds
568,Kashan,IR,33.9831,51.4364,72.9,22,0,3.29,clear sky
569,Oran,DZ,35.6911,-0.6417,60.8,82,75,13.8,broken clouds
570,Boli,CN,45.7667,130.5167,29.64,84,100,12.41,light snow
571,Turayf,SA,31.6725,38.6637,55.4,47,0,11.5,clear sky
572,Conde,BR,-7.2597,-34.9075,82.4,89,40,13.8,scattered clouds
573,Okhotsk,RU,59.3833,143.3,12.33,96,100,3.87,light snow
574,Nanchang,CN,28.6833,115.8833,60.37,92,100,2.71,light rain
575,Sadiqabad,PK,28.3062,70.1307,84.56,12,52,5.3,broken clouds
576,Warmbad,NA,-28.45,18.7333,85.03,19,0,11.61,clear sky
577,Sokolo,ML,14.7328,-6.1219,97.0,6,0,4.99,clear sky
578,Ukrayinka,UA,47.9167,35.35,50.0,81,75,6.91,broken clouds
579,Jiaocheng,CN,24.6774,116.1389,70.65,78,2,0.31,clear sky
580,Thinadhoo,MV,0.5333,72.9333,83.21,69,48,9.35,scattered clouds
581,Pedernales,DO,18.0384,-71.744,83.23,58,100,7.54,overcast clouds
582,Mehamn,NO,71.0357,27.8492,30.2,86,40,19.57,scattered clouds
583,Dubti,ET,11.7361,41.0853,86.58,38,54,15.75,broken clouds
584,Tuatapere,NZ,-46.1333,167.6833,50.0,95,100,1.01,light rain
585,Caravelas,BR,-17.7125,-39.2481,79.14,63,30,7.63,scattered clouds
586,Kisangani,CD,0.5167,25.2,82.4,69,20,6.91,light rain
587,Fare,PF,-16.7,-151.0167,81.95,74,98,13.24,overcast clouds
588,Ranau,MY,5.9538,116.6641,75.2,94,20,5.75,few clouds
589,Praia Da Vitoria,PT,38.7333,-27.0667,63.0,94,40,22.3,scattered clouds
590,Karratha,AU,-20.7377,116.8463,81.03,76,59,5.7,broken clouds
591,Fenoarivo Atsinanana,MG,-17.3667,49.4167,74.5,91,59,6.8,light rain
592,San Quintin,MX,30.4833,-115.95,62.56,63,6,12.59,clear sky
593,Ca Mau,VN,9.1769,105.15,79.18,85,64,2.37,broken clouds
594,Mahibadhoo,MV,3.7833,72.9667,82.38,74,80,5.5,broken clouds
595,Asyut,EG,27.181,31.1837,64.44,26,0,8.61,clear sky
596,Rodeo,US,38.033,-122.2669,78.01,40,1,3.65,clear sky
597,Mabaruma,GY,8.2,-59.7833,81.18,82,48,7.09,scattered clouds
598,Bilma,NE,18.6853,12.9164,87.55,9,0,8.81,clear sky
599,Ndele,CF,8.4109,20.6473,80.46,27,65,3.44,broken clouds
600,Lazaro Cardenas,MX,17.9583,-102.2,82.74,57,4,10.49,clear sky
601,Rafraf,TN,37.1904,10.1837,62.6,72,75,12.66,broken clouds
602,Hanyang,CN,32.1371,105.5126,53.01,90,100,0.65,light rain
603,Gizo,SB,-8.103,156.8419,81.27,77,67,5.08,broken clouds
604,Tonj,SS,7.2737,28.6822,76.62,70,100,4.5,overcast clouds
605,Kununurra,AU,-15.7667,128.7333,73.4,100,90,3.44,overcast clouds
606,Beira,MZ,-19.8436,34.8389,78.8,78,20,10.29,few clouds
607,Cabinda,AO,-5.55,12.2,79.92,86,99,5.77,overcast clouds
608,Lunglei,IN,22.8833,92.7333,64.36,57,1,2.66,clear sky
609,Hami,CN,42.8,93.45,48.85,25,0,6.87,clear sky
610,Makakilo City,US,21.3469,-158.0858,77.0,64,1,4.61,clear sky
611,Touros,BR,-5.1989,-35.4608,86.0,70,40,16.11,scattered clouds
612,Gotsu,JP,35.0,132.2167,60.6,74,100,35.99,overcast clouds
613,Bonavista,CA,48.6499,-53.1147,36.0,100,100,11.5,moderate rain
614,Wembley,AU,-31.9333,115.8,57.99,87,0,14.16,clear sky
615,Carutapera,BR,-1.195,-46.02,80.13,85,24,8.01,few clouds
616,Boromo,BF,11.75,-2.9333,98.74,13,84,6.64,broken clouds
617,Saint-Pierre,RE,-21.3393,55.4781,78.8,78,0,6.91,moderate rain
618,Iquique,CL,-20.2208,-70.1431,69.8,64,0,19.57,clear sky
619,Bintulu,MY,3.1667,113.0333,77.0,94,20,3.44,few clouds
620,Camana,PE,-16.6228,-72.7111,71.98,74,52,8.57,broken clouds
621,Puerto Quijarro,BO,-17.7833,-57.7667,87.62,50,87,4.43,overcast clouds
622,Urkarakh,RU,42.163,47.6307,42.64,88,28,3.71,scattered clouds
623,Tual,ID,-5.6667,132.75,82.22,73,85,7.49,overcast clouds
624,Akyab,MM,20.15,92.9,79.32,81,12,6.78,few clouds
625,Kempsey,AU,-31.0833,152.8333,46.0,93,0,1.01,clear sky
626,Guiyang,CN,26.5833,106.7167,53.6,94,90,6.71,overcast clouds
627,Phalaborwa,ZA,-23.943,31.1411,71.6,68,0,5.75,clear sky
628,Naryan-Mar,RU,67.6713,53.087,31.23,84,100,17.58,overcast clouds
629,Khandyga,RU,62.6667,135.6,-9.54,99,85,0.51,overcast clouds
630,Oranjemund,NA,-28.55,16.4333,65.8,68,4,2.17,clear sky
631,San Vicente,AR,-26.6167,-54.1333,77.83,39,0,3.85,clear sky
632,Poltava,UA,49.5937,34.5407,52.3,81,96,4.5,overcast clouds
633,Yarmouth,US,41.7057,-70.2286,46.99,87,90,8.05,mist
634,Vajszlo,HU,45.8596,17.9841,55.99,73,100,1.99,overcast clouds
635,Yatou,CN,37.15,122.3833,44.71,81,100,20.33,overcast clouds
636,Lahaina,US,20.8783,-156.6825,75.2,69,20,10.36,few clouds
637,Togur,RU,58.3631,82.8265,31.48,89,94,9.24,overcast clouds
638,Labuhan,ID,-6.8844,112.2051,77.14,88,48,7.43,scattered clouds
639,Nehe,CN,48.4833,124.8333,18.18,79,100,7.16,overcast clouds
640,Orange Cove,US,36.6244,-119.3137,77.0,43,7,5.01,clear sky
641,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,87.8,66,40,5.75,scattered clouds
642,Middelburg,ZA,-25.7751,29.4648,61.66,34,0,8.14,clear sky
643,Yizheng,CN,24.6706,103.4296,55.6,91,23,5.06,few clouds
644,Dong Hoi,VN,17.4833,106.6,73.56,91,89,3.91,overcast clouds
645,Mingguang,CN,32.7802,117.9638,56.91,85,100,1.5,overcast clouds
646,Gornopravdinsk,RU,60.05,69.9,34.05,87,5,7.27,clear sky
647,Utiel,ES,39.5667,-1.2,55.0,82,77,5.03,broken clouds
648,Ritchie,ZA,-29.038,24.6028,64.4,55,3,8.12,clear sky
649,Avera,US,33.194,-82.5271,84.99,23,1,9.22,clear sky
650,Rodrigues Alves,BR,-7.738,-72.6509,84.2,89,75,3.44,broken clouds
651,Verkhnyaya Inta,RU,65.9811,60.3094,34.68,85,100,22.08,light snow
652,Duncan,US,34.5023,-97.9578,66.2,37,1,12.66,clear sky
653,Ust-Koksa,RU,50.2696,85.6108,36.39,77,13,1.03,few clouds
654,Boende,CD,-0.2167,20.8667,73.24,81,26,2.24,scattered clouds
655,Sabang,ID,5.8933,95.3214,82.17,75,17,5.35,few clouds
656,Erzin,TR,36.9559,36.2,54.0,73,8,1.66,clear sky
657,Nushki,PK,29.5542,66.0215,76.19,11,21,3.6,few clouds
658,Aktau,KZ,43.65,51.2,55.4,44,0,8.95,clear sky
659,Olpe,DE,51.0333,7.85,33.01,81,95,2.04,overcast clouds
660,Sinop,TR,41.7711,34.8709,39.85,93,100,2.19,overcast clouds
661,Mykolayiv,UA,46.9659,31.9974,48.2,93,75,4.47,broken clouds
662,Mtimbira,TZ,-8.7833,36.35,71.56,97,100,2.21,moderate rain
663,Odienne,CI,9.51,-7.5692,90.25,35,21,10.83,few clouds
664,Sangar,RU,63.9242,127.4739,-13.7,97,52,1.48,broken clouds
665,Farap,TM,39.1704,63.6116,62.6,39,0,6.91,clear sky
666,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,30.2,47,70,11.18,broken clouds
667,Hosakote,IN,14.2769,77.1699,81.12,52,4,13.73,clear sky
668,Jakar,BT,27.5492,90.7525,43.02,74,50,1.14,scattered clouds
669,Putignano,IT,40.8518,17.1213,53.01,100,75,16.11,mist
670,Brive-La-Gaillarde,FR,45.25,1.5,39.0,21,2,3.89,clear sky
671,Santa Ines,BR,-3.6667,-45.38,81.77,84,94,3.33,overcast clouds
672,Dargaville,NZ,-35.9333,173.8833,64.42,90,20,5.48,few clouds
673,Barcs,HU,45.96,17.4586,43.02,83,100,16.55,overcast clouds
674,Luhyny,UA,51.082,28.4006,44.04,91,98,5.41,overcast clouds
675,Fredericksburg,US,38.3032,-77.4605,69.01,63,90,8.05,overcast clouds
676,Bella Vista,US,36.4295,-94.2316,71.6,43,75,11.5,broken clouds
677,Price,US,39.5994,-110.8107,57.2,14,1,6.91,clear sky
678,Tucumcari,US,35.1717,-103.725,55.4,24,1,9.22,clear sky
679,Tiarei,PF,-17.5333,-149.3333,86.0,66,75,14.97,broken clouds
680,Sola,VU,-13.8833,167.55,82.0,76,91,14.36,overcast clouds
681,Liberal,US,37.0431,-100.921,53.6,32,1,12.66,clear sky
682,Belyy Yar,RU,53.6039,91.3903,33.8,80,79,6.33,broken clouds
683,Verkh-Usugli,RU,52.7,115.1667,13.35,52,0,4.05,clear sky
684,Itaituba,BR,-4.2761,-55.9836,87.8,70,20,11.5,few clouds
685,Mao,ES,39.8885,4.2658,48.2,81,20,6.91,few clouds
686,Zaysan,KZ,47.4667,84.8667,45.72,31,0,3.62,clear sky
687,Fraga,ES,41.5229,0.3489,55.0,58,0,4.61,clear sky
688,Ouadda,CF,8.0777,22.4007,71.13,65,92,1.48,overcast clouds
689,Chenzhou,CN,25.8,113.0333,61.03,97,100,2.64,light rain
690,Kautokeino,NO,69.0125,23.0412,4.78,94,72,2.73,broken clouds
